Time     | Pyro1    | Pyro2    | Temp     | Effort   | Gap      | Speed_V  | Speed_V0 | Speed_V1 | LeftCap  | RightCap | Moment   | Power    | GapCap   | SpeedCap | x(deb)   | x1(deb)  | length(deb)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0        | 28       | 28       | 1200     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.1      | 29.21    | 28.13    | 1199.5   | 0        | 10.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.2      | 28.6     | 26.62    | 1199.0   | 0        | 20.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.3      | 28.78    | 29.96    | 1198.5   | 0        | 30.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.4      | 26.49    | 29.1     | 1198.0   | 0        | 40.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.5      | 27.3     | 29.68    | 1197.5   | 0        | 50.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.6      | 27.37    | 26.27    | 1197.0   | 0        | 60.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.7      | 27.8     | 26.93    | 1196.5   | 0        | 70.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.8      | 28.35    | 29.84    | 1196.0   | 0        | 80.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
0.9      | 27.19    | 27.86    | 1195.5   | 0        | 90.0     | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.0      | 28.91    | 26.42    | 1195.0   | 0        | 100.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.1      | 27.56    | 29.89    | 1194.5   | 0        | 110.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.2      | 27.53    | 29.65    | 1194.0   | 0        | 120.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.3      | 29.29    | 28.49    | 1193.5   | 0        | 130.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.4      | 26.08    | 27.84    | 1193.0   | 0        | 140.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.5      | 28.85    | 27.71    | 1192.5   | 0        | 150.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.6      | 27.9     | 27.21    | 1192.0   | 0        | 160.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.7      | 29.78    | 26.34    | 1191.5   | 0        | 170.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.8      | 26.24    | 27.74    | 1191.0   | 0        | 180.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
1.9      | 27.33    | 28.55    | 1190.5   | 0        | 190.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.0      | 29.87    | 28.54    | 1190.0   | 0        | 200.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.1      | 29.77    | 28.57    | 1190     | 0        | 210.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.2      | 28.35    | 29.0     | 1190     | 0        | 220.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.3      | 27.41    | 26.97    | 1190     | 0        | 230.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.4      | 26.77    | 27.31    | 1190     | 0        | 240.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.5      | 28.3     | 27.99    | 1190     | 0        | 250.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.6      | 29.69    | 26.83    | 1190     | 0        | 260.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.7      | 27.64    | 29.07    | 1190     | 0        | 270.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.8      | 27.34    | 29.42    | 1190     | 0        | 280.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
2.9      | 29.86    | 26.69    | 1190     | 0        | 290.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
3.0      | 28.61    | 26.83    | 1190     | 0        | 300.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
3.1      | 27.49    | 29.65    | 1190     | 0        | 310.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 300      | 300     
3.2      | 26.34    | 27.85    | 1190     | 0        | 320.0    | 0        | 0        | 0        | 0        | 0        | 0        | 0        | 1        | 0        | 0        | 300      | 300     
3.3      | 27.63    | 29.25    | 1185.0   | 0        | 320.0    | 50.0     | 0        | 0        | 0        | 0        | 0        | 0        | 1        | 0        | 0        | 300      | 300     
3.4      | 27.69    | 28.08    | 1180.0   | 0        | 320.0    | 100.0    | 0        | 0        | 0        | 0        | 0        | 0        | 1        | 1        | 0        | 300      | 300     
3.5      | 29.84    | 27.08    | 1179.75  | 0        | 320.0    | 100.0    | 50.0     | 50.0     | 0        | 0        | 0        | 0        | 1        | 1        | 5.0      | 305.0    | 300     
3.6      | 26.84    | 26.68    | 1179.5   | 0        | 320.0    | 100.0    | 100.0    | 100.0    | 0        | 0        | 0        | 0        | 1        | 1        | 15.0     | 315.0    | 300     
3.7      | 26.19    | 26.05    | 1179.24  | 0        | 320.0    | 100.0    | 100      | 150.0    | 0        | 0        | 0        | 0        | 1        | 1        | 25.0     | 325.0    | 300     
3.8      | 27.03    | 29.59    | 1178.99  | 0        | 320.0    | 100.0    | 100      | 200.0    | 0        | 0        | 0        | 0        | 1        | 1        | 35.0     | 335.0    | 300     
3.9      | 26.99    | 26.88    | 1178.74  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 45.0     | 345.0    | 300     
4.0      | 26.17    | 26.09    | 1178.49  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 55.0     | 355.0    | 300     
4.1      | 29.34    | 27.96    | 1178.24  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 65.0     | 365.0    | 300     
4.2      | 29.82    | 27.61    | 1177.98  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 75.0     | 375.0    | 300     
4.3      | 28.08    | 26.05    | 1177.73  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 85.0     | 385.0    | 300     
4.4      | 28.81    | 27.93    | 1177.48  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 95.0     | 395.0    | 300     
4.5      | 29.22    | 28.6     | 1177.23  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 105.0    | 405.0    | 300     
4.6      | 27.28    | 27.82    | 1176.98  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 115.0    | 415.0    | 300     
4.7      | 29.18    | 26.96    | 1176.72  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 125.0    | 425.0    | 300     
4.8      | 28.91    | 29.64    | 1176.47  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 135.0    | 435.0    | 300     
4.9      | 27.67    | 26.76    | 1176.22  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 145.0    | 445.0    | 300     
5.0      | 29.47    | 28.97    | 1175.97  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 155.0    | 455.0    | 300     
5.1      | 26.67    | 27.59    | 1175.72  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 165.0    | 465.0    | 300     
5.2      | 28.46    | 26.51    | 1175.47  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 175.0    | 475.0    | 300     
5.3      | 26.73    | 26.65    | 1175.21  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 185.0    | 485.0    | 300     
5.4      | 29.2     | 28.96    | 1174.96  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 195.0    | 495.0    | 300     
5.5      | 29.95    | 29.84    | 1174.71  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 205.0    | 505.0    | 300     
5.6      | 29.72    | 27.56    | 1174.46  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 215.0    | 515.0    | 300     
5.7      | 29.44    | 26.94    | 1174.21  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 225.0    | 525.0    | 300     
5.8      | 26.86    | 29.06    | 1173.95  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 235.0    | 535.0    | 300     
5.9      | 29.93    | 27.43    | 1173.7   | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 245.0    | 545.0    | 300     
6.0      | 26.38    | 27.56    | 1173.45  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 255.0    | 555.0    | 300     
6.1      | 26.72    | 29.71    | 1173.2   | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 265.0    | 565.0    | 300     
6.2      | 28.0     | 29.07    | 1172.95  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 275.0    | 575.0    | 300     
6.3      | 27.31    | 28.93    | 1172.69  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 285.0    | 585.0    | 300     
6.4      | 29.95    | 29.15    | 1172.44  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 295.0    | 595.0    | 300     
6.5      | 27.14    | 28.85    | 1172.19  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 305.0    | 605.0    | 300     
6.6      | 29.87    | 28.93    | 1171.94  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 315.0    | 615.0    | 300     
6.7      | 28.69    | 29.32    | 1171.69  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 325.0    | 625.0    | 300     
6.8      | 26.15    | 28.39    | 1171.43  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 335.0    | 635.0    | 300     
6.9      | 27.04    | 26.32    | 1171.18  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 345.0    | 645.0    | 300     
7.0      | 28.51    | 29.82    | 1170.93  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 355.0    | 655.0    | 300     
7.1      | 29.34    | 26.29    | 1170.68  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 365.0    | 665.0    | 300     
7.2      | 29.49    | 27.51    | 1170.43  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 375.0    | 675.0    | 300     
7.3      | 26.68    | 28.2     | 1170.17  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 385.0    | 685.0    | 300     
7.4      | 28.87    | 27.72    | 1169.92  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 395.0    | 695.0    | 300     
7.5      | 28.98    | 28.5     | 1169.67  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 405.0    | 705.0    | 300     
7.6      | 29.83    | 29.18    | 1169.42  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 415.0    | 715.0    | 300     
7.7      | 29.46    | 29.36    | 1169.17  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 425.0    | 725.0    | 300     
7.8      | 27.93    | 26.24    | 1168.91  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 435.0    | 735.0    | 300     
7.9      | 26.32    | 26.32    | 1168.66  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 445.0    | 745.0    | 300     
8.0      | 27.03    | 27.82    | 1168.41  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 455.0    | 755.0    | 300     
8.1      | 26.08    | 26.98    | 1168.16  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 465.0    | 765.0    | 300     
8.2      | 29.39    | 26.34    | 1167.91  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 475.0    | 775.0    | 300     
8.3      | 26.87    | 27.14    | 1167.66  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 485.0    | 785.0    | 300     
8.4      | 29.47    | 28.14    | 1167.4   | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 495.0    | 795.0    | 300     
8.5      | 28.08    | 26.6     | 1167.15  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 505.0    | 805.0    | 300     
8.6      | 28.0     | 27.39    | 1166.9   | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 515.0    | 815.0    | 300     
8.7      | 27.44    | 27.87    | 1166.65  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 525.0    | 825.0    | 300     
8.8      | 29.91    | 27.98    | 1166.4   | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 535.0    | 835.0    | 300     
8.9      | 29.33    | 27.38    | 1166.14  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 545.0    | 845.0    | 300     
9.0      | 27.99    | 29.62    | 1165.89  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 555.0    | 855.0    | 300     
9.1      | 29.0     | 26.55    | 1165.64  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 565.0    | 865.0    | 300     
9.2      | 29.23    | 28.51    | 1165.39  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 575.0    | 875.0    | 300     
9.3      | 29.43    | 26.68    | 1165.14  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 585.0    | 885.0    | 300     
9.4      | 27.76    | 26.3     | 1164.88  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 595.0    | 895.0    | 300     
9.5      | 27.91    | 28.05    | 1164.63  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 605.0    | 905.0    | 300     
9.6      | 26.1     | 28.19    | 1164.38  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 615.0    | 915.0    | 300     
9.7      | 28.32    | 26.2     | 1164.13  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 625.0    | 925.0    | 300     
9.8      | 29.9     | 26.68    | 1163.88  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 635.0    | 935.0    | 300     
9.9      | 28.7     | 27.47    | 1163.62  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 645.0    | 945.0    | 300     
10.0     | 29.74    | 26.21    | 1163.37  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 655.0    | 955.0    | 300     
10.1     | 26.68    | 26.62    | 1163.12  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 665.0    | 965.0    | 300     
10.2     | 27.31    | 27.22    | 1162.87  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 675.0    | 975.0    | 300     
10.3     | 27.42    | 29.11    | 1162.62  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 685.0    | 985.0    | 300     
10.4     | 27.56    | 28.49    | 1162.36  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 695.0    | 995.0    | 300     
10.5     | 27.38    | 27.31    | 1162.11  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 705.0    | 1005.0   | 300     
10.6     | 28.15    | 27.32    | 1161.86  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 715.0    | 1015.0   | 300     
10.7     | 27.55    | 29.73    | 1161.61  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 725.0    | 1025.0   | 300     
10.8     | 29.03    | 26.57    | 1161.36  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 735.0    | 1035.0   | 300     
10.9     | 26.37    | 26.69    | 1161.1   | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 745.0    | 1045.0   | 300     
11.0     | 27.01    | 26.11    | 1160.85  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 755.0    | 1055.0   | 300     
11.1     | 29.41    | 28.56    | 1160.6   | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 765.0    | 1065.0   | 300     
11.2     | 27.1     | 28.79    | 1160.35  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 775.0    | 1075.0   | 300     
11.3     | 29.93    | 27.46    | 1160.1   | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 785.0    | 1085.0   | 300     
11.4     | 26.63    | 29.04    | 1159.84  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 795.0    | 1095.0   | 300     
11.5     | 28.47    | 27.06    | 1159.59  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 805.0    | 1105.0   | 300     
11.6     | 27.95    | 26.9     | 1159.34  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 815.0    | 1115.0   | 300     
11.7     | 26.11    | 26.55    | 1159.09  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 825.0    | 1125.0   | 300     
11.8     | 28.07    | 28.31    | 1158.84  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 835.0    | 1135.0   | 300     
11.9     | 28.05    | 29.74    | 1158.59  | 0        | 320.0    | 100.0    | 100      | 200      | 1        | 0        | 0        | 0        | 1        | 1        | 845.0    | 1145.0   | 300     
12.0     | 27.12    | 26.12    | 1158.33  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 855.0    | 1155.0   | 300     
12.1     | 26.27    | 26.52    | 1158.08  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 865.0    | 1165.0   | 300     
12.2     | 28.71    | 28.79    | 1157.83  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 875.0    | 1175.0   | 300     
12.3     | 26.32    | 27.96    | 1157.58  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 885.0    | 1185.0   | 300     
12.4     | 27.47    | 28.08    | 1157.33  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 895.0    | 1195.0   | 300     
12.5     | 26.45    | 27.51    | 1157.07  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 905.0    | 1205.0   | 300     
12.6     | 29.84    | 27.33    | 1156.82  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 915.0    | 1215.0   | 300     
12.7     | 28.77    | 26.86    | 1156.57  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 925.0    | 1225.0   | 300     
12.8     | 27.77    | 26.84    | 1156.32  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 935.0    | 1235.0   | 300     
12.9     | 27.26    | 26.05    | 1156.07  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 945.0    | 1245.0   | 300     
13.0     | 27.68    | 27.11    | 1155.81  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 955.0    | 1255.0   | 300     
13.1     | 29.94    | 28.29    | 1155.56  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 965.0    | 1265.0   | 300     
13.2     | 29.36    | 29.49    | 1155.31  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 975.0    | 1275.0   | 300     
13.3     | 29.8     | 26.58    | 1155.06  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 985.0    | 1285.0   | 300     
13.4     | 28.16    | 29.31    | 1154.81  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 995.0    | 1295.0   | 300     
13.5     | 29.16    | 28.44    | 1154.55  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1005.0   | 1305.0   | 300     
13.6     | 29.61    | 28.59    | 1154.3   | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1015.0   | 1315.0   | 300     
13.7     | 28.64    | 27.53    | 1154.05  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1025.0   | 1325.0   | 300     
13.8     | 27.27    | 26.3     | 1153.8   | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1035.0   | 1335.0   | 300     
13.9     | 28.23    | 28.27    | 1153.55  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1045.0   | 1345.0   | 300     
14.0     | 27.5     | 29.63    | 1153.29  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1055.0   | 1355.0   | 300     
14.1     | 28.56    | 29.12    | 1153.04  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1065.0   | 1365.0   | 300     
14.2     | 27.47    | 27.15    | 1152.79  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1075.0   | 1375.0   | 300     
14.3     | 27.0     | 29.64    | 1152.54  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1085.0   | 1385.0   | 300     
14.4     | 28.0     | 26.24    | 1152.29  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1095.0   | 1395.0   | 300     
14.5     | 29.88    | 28.3     | 1152.03  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1105.0   | 1405.0   | 300     
14.6     | 27.88    | 26.5     | 1151.78  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1115.0   | 1415.0   | 300     
14.7     | 29.37    | 26.56    | 1151.53  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1125.0   | 1425.0   | 300     
14.8     | 26.72    | 27.77    | 1151.28  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1135.0   | 1435.0   | 300     
14.9     | 28.66    | 28.75    | 1151.03  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1145.0   | 1445.0   | 300     
15.0     | 27.88    | 26.11    | 1150.78  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1155.0   | 1455.0   | 300     
15.1     | 28.79    | 29.34    | 1150.52  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1165.0   | 1465.0   | 300     
15.2     | 29.65    | 28.54    | 1150.27  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1175.0   | 1475.0   | 300     
15.3     | 28.04    | 27.57    | 1150.02  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1185.0   | 1485.0   | 300     
15.4     | 27.0     | 29.8     | 1149.77  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1195.0   | 1495.0   | 300     
15.5     | 27.7     | 28.94    | 1149.52  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1205.0   | 1505.0   | 300     
15.6     | 26.12    | 27.54    | 1149.26  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1215.0   | 1515.0   | 300     
15.7     | 27.12    | 29.38    | 1149.01  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1225.0   | 1525.0   | 300     
15.8     | 27.01    | 29.24    | 1148.76  | 0        | 320.0    | 100.0    | 100      | 200      | 0        | 0        | 0        | 0        | 1        | 1        | 1235.0   | 1535.0   | 300     
